Co_Code,Equity_Paid_Up,Networth,Capital_Employed,Total_Debt,Gross_Block,Net_Working_Capital,Current_Assets,Current_Liabilities_and_Provisions,Total_Assets_by_Liabilities,Gross_Sales,Net_Sales,Other_Income,Value_Of_Output,Cost_of_Production,Selling_Cost,PBIDT,PBDT,PBIT,PBT,PAT,Adjusted_PAT,CP,Revenue_earnings_in_forex,Revenue_expenses_in_forex,Capital_expenses_in_forex,Book_Value_Unit_Curr,Book_Value_Adj_Unit_Curr,Market_Capitalisation,CEPS_annualised_Unit_Curr,Cash_Flow_From_Operating_Activities,Cash_Flow_From_Investing_Activities,Cash_Flow_From_Financing_Activities,ROG-Net_Worth_perc,ROG-Capital_Employed_perc,ROG-Gross_Block_perc,ROG-Gross_Sales_perc,ROG-Net_Sales_perc,ROG-Cost_of_Production_perc,ROG-Total_Assets_perc,ROG-PBIDT_perc,ROG-PBDT_perc,ROG-PBIT_perc,ROG-PBT_perc,ROG-PAT_perc,ROG-CP_perc,ROG-Revenue_earnings_in_forex_perc,ROG-Revenue_expenses_in_forex_perc,ROG-Market_Capitalisation_perc,Current_Ratio_Latest,Fixed_Assets_Ratio_Latest,Inventory_Ratio_Latest,Debtors_Ratio_Latest,Total_Asset_Turnover_Ratio_Latest,Interest_Cover_Ratio_Latest,PBIDTM_perc_Latest,PBITM_perc_Latest,PBDTM_perc_Latest,CPM_perc_Latest,APATM_perc_Latest,Debtors_Velocity_Days,Creditors_Velocity_Days,Inventory_Velocity_Days,Value_of_Output_by_Total_Assets,Value_of_Output_by_Gross_Block,default
7652.0,5.52,5.67,5.67,0.0,0.02,3.56,3.61,0.05,5.72,1.54,1.54,0.07,2.06,1.88,0.0,0.09,0.09,0.09,0.09,0.06,0.06,0.06,0.0,0.0,0.0,10.28,10.28,15.21,0.11,0.34,-0.76,0.09,0.89,0.89,0.0,-50.32,-50.32,-41.98,0.0,-60.87,-60.87,-60.87,-60.87,-62.5,-62.5,0.0,0.0,-41.0825,39.3325,54.6675,0.46,20.0,0.16,0.0,36.0,35.0,57.9775,26.0,40.692499999999995,190.0,7.0,324.75,0.1,57.9625,0.0
25664.0,29.76,114.04,298.17,179.29,100.05,827.735,238.24,74.79,372.96,340.65,340.17,1.92,340.11,271.77,3.95,20.72,-0.56,10.22,-11.06,-7.45,7.37,3.05,360.725,304.665,0.0,38.32,38.32,198.5,1.02,27.03,-143.6425,0.6,-7.03,7.24,51.365,14.67,14.61,17.92,10.03,-45.04,-104.42,-63.47,-513.9475,-501.2525,-74.94,-60.9075,-76.4,55.48,0.7,4.29,8.0,3.58,1.94,0.12,3.18,0.74,-3.26,-3.26,-5.7,136.0,46.0,57.0,1.16,4.42,1.0
67803.75,2.0,3.32,12.62,8.63,15.04,0.14,3.07,2.93,15.55,44.9,44.9,0.0,44.9,35.46,0.0,3.13,2.15,0.98,0.0,0.13,0.13,2.28,0.0,0.0,0.0,5.83,5.83,0.0,11.4,1.83,-3.83,2.12,90.2075,34.4,51.365,227.41,227.41,225.93,18.79,347.0375,350.0,371.66499999999996,100.0,113.54,347.1275,0.0,0.0,0.0,0.87,5.35,21.37,45.832499999999996,3.98,5.83,4.81,2.41,4.39,3.73,1.33,1.0,14.0,23.0,2.5175,6.2,0.0
2095.0,1.25,1.18,1.18,0.0,0.0,0.02,0.02,0.0,1.18,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44,9.44,0.0,0.0,-0.02,-0.65,0.0,0.0,0.0,0.0,-73.185,-73.1725,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.01,0.0,-58.682500000000005,-82.2225,-90.795,-87.21249999999999,-117.12,0.0,0.0,0.0,0.01,0.0,0.0
3461.0,0.24,1.15,1.15,0.0,0.0,0.56,0.59,0.04,1.19,0.16,0.16,0.0,0.16,0.0,0.01,0.13,0.13,0.13,0.13,0.06,0.06,0.06,0.0,0.0,0.0,47.48,47.48,0.0,2.5,-0.05,0.16,0.0,4.55,4.55,0.0,227.41,227.41,0.0,6.25,347.0375,350.0,371.66499999999996,372.3775,422.025,347.1275,0.0,0.0,0.0,39.3325,0.0,0.0,0.0,0.08,0.0,33.33,33.33,33.33,48.2475,40.692499999999995,0.0,615.25,0.0,0.08,0.0,0.0
37265.0,5.47,228.0,228.7,0.0,3.38,5.52,11.01,5.5,234.2,36.68,36.68,0.0,41.24,14.5,0.06,25.32,25.32,25.17,219.055,171.6925,153.3,21.09,0.0,0.0,0.0,349.655,298.0875,60.77,59.3,-8.9,13.9975,-0.84,19.26,19.59,0.9,227.41,227.41,225.93,21.06,347.0375,350.0,371.66499999999996,192.0,162.41,159.73,0.0,0.0,88.38,0.88,4.45,0.0,0.0,0.06,0.0,72.23249999999999,66.4725,57.9775,48.2475,40.692499999999995,0.0,0.0,118.0,0.06,4.47,0.0
608.0,2.16,-4.09,-2.38,1.71,0.12,-2.41,0.0,2.41,0.03,0.0,0.0,0.0,0.0,0.01,0.01,-0.07,-0.12,-0.07,-0.12,-0.12,-0.12,-0.12,0.0,0.0,0.0,-18.98,-18.98,0.0,-0.56,-0.05,0.0,0.05,-3.81,-4.39,0.0,0.0,0.0,-66.4,-26.4375,85.11,74.47,86.79,77.36,77.36,74.47,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19299.0,23.91,1829.0825,3634.915,1572.6100000000001,1409.325,827.735,2014.74,1021.03,4568.7300000000005,2845.3725,2780.14,78.80250000000001,2803.74,1981.6799999999998,74.97999999999999,455.5025,290.01750000000004,365.68,219.055,171.6925,153.3,231.39,360.725,304.665,11.3225,349.655,298.0875,0.0,59.3,229.84,-143.6425,52.332499999999996,14.22,14.94,51.365,17.13,17.38,17.91,15.45,-6.32,-5.0,-10.09,-9.37,-16.47,-11.5,56.959999999999994,122.18,0.0,1.77,4.22,6.43,8.36,1.05,59.75,21.36,19.72,20.85,20.61,40.692499999999995,37.0,46.0,92.0,0.95,4.49,0.0
2484.0,131.24,-11.6975,0.4225,1572.6100000000001,0.02,-11.945,0.0,1021.03,18.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.567499999999999,-13.567499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.4,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,10.94,22.29,22.29,0.0,0.16,4.95,5.52,0.58,22.87,22.66,22.66,1.46,22.66,22.34,0.01,1.26,1.26,1.26,1.26,1.01,0.15,1.01,0.0,0.01,0.0,2.01,2.01,95.4,0.09,-0.93,-3.79,9.13,90.2075,73.77,0.0,227.41,227.41,225.93,64.1575,347.0375,350.0,371.66499999999996,372.3775,422.025,347.1275,0.0,0.0,237.875,2.25,11.25,0.0,45.832499999999996,0.08,0.0,-6.11,-6.11,-6.11,-6.11,-6.11,7.0,0.0,0.0,0.1,11.25,0.0
7441.0,4.89,2.25,2.25,0.0,0.0,0.23,0.25,0.01,2.26,0.12,0.12,0.0,0.12,0.04,0.01,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.46,0.46,3.25,0.01,0.04,0.0,0.0,0.9,0.9,-32.5875,0.0,0.0,33.33,0.89,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,237.875,39.3325,0.0,0.0,1.2,0.07,0.0,33.33,33.33,33.33,26.67,40.692499999999995,715.25,0.0,0.0,0.07,0.46,0.0
84.0,13.96,253.61,3634.915,1572.6100000000001,210.84,827.735,320.11,63.31,674.31,246.87,240.64,78.80250000000001,251.42,220.4,74.97999999999999,43.84,16.9,36.97,10.03,7.03,6.37,13.9,360.725,9.3,11.3225,36.33,36.33,3984.7225,1.99,-15.12,-143.6425,52.332499999999996,-3.03,34.37,11.04,-12.6,-12.42,-0.09,31.42,20.64,13.96,28.64,38.73,37.04,9.19,56.959999999999994,122.18,237.875,0.99,2.13,3.52,6.89,0.43,0.17,5.15,2.08,-7.44,-7.31,-10.38,68.0,37.0,35.0,0.37,1.43,0.0
15934.0,10.9,205.05,406.28,1572.6100000000001,266.39,148.24,224.96,76.71,483.0,395.07,395.07,78.80250000000001,394.76,326.8,74.97999999999999,56.77,290.01750000000004,38.12,219.055,171.6925,153.3,231.39,360.725,304.665,11.3225,349.655,298.0875,3984.7225,59.3,29.59,-143.6425,-130.235,-1.43,-4.69,-7.54,-6.09,-6.09,3.01,-1.84,-22.15,-17.17,-31.66,-29.18,-33.52,-18.04,-60.9075,-76.4,237.875,1.13,1.03,11.61,1.88,0.74,0.81,11.07,4.13,5.96,5.96,-0.98,144.0,34.0,35.0,0.59,0.97,0.0
27753.0,21.01,1829.0825,3634.915,1572.6100000000001,1409.325,827.735,2014.74,1021.03,4568.7300000000005,2845.3725,2780.14,1.24,2803.74,1981.6799999999998,74.97999999999999,455.5025,290.01750000000004,365.68,219.055,171.6925,153.3,231.39,360.725,304.665,11.3225,39.26,39.26,3984.7225,5.33,229.84,-143.6425,-130.235,7.26,3.34,8.28,10.06,10.27,9.54,3.63,-1.79,-4.96,-2.34,-7.22,-12.78,-8.17,-60.9075,122.18,20.57,1.51,1.59,5.63,4.64,1.12,3.27,14.03,10.29,10.88,9.08,5.34,68.0,49.0,86.0,0.91,1.56,0.0
3785.0,5.3,-3.82,0.12,3.94,0.66,-0.53,0.97,1.5,1.62,0.37,0.37,0.09,0.37,0.38,0.0,-0.15,-0.15,-0.19,-0.19,-0.18,-0.18,-0.14,0.0,0.0,0.0,-7.2,-7.2,0.0,-0.26,0.0,0.0,0.0,-9.46,73.77,-32.5875,27.59,27.59,40.74,10.96,51.61,51.61,47.22,47.22,50.0,54.84,0.0,0.0,0.0,0.34,0.96,4.85,12.29,0.0,0.0,-26.16,-82.2225,-90.795,-87.21249999999999,-117.12,30.0,0.0,324.75,0.51,0.6,1.0
5339.0,6.89,15.77,19.3,3.53,24.73,-3.04,7.42,10.46,29.76,17.74,17.74,0.02,17.92,15.0,0.73,2.73,2.64,1.85,1.76,1.21,1.21,2.09,10.65,6.91,11.3225,22.89,22.89,6.07,3.03,3.53,-4.62,-1.04,8.31,0.0,0.86,2.48,2.48,2.04,7.67,0.37,1.54,-2.12,-0.56,1.68,3.47,56.959999999999994,122.18,95.18,0.47,0.41,7.6,9.29,0.77,59.75,16.12,6.77,15.51,13.46,4.11,63.0,117.0,55.0,0.48,0.46,0.0
3458.0,35.49,1829.0825,3634.915,0.2,328.09,109.85,2014.74,1021.03,4568.7300000000005,2845.3725,2780.14,78.80250000000001,2803.74,1981.6799999999998,74.97999999999999,455.5025,290.01750000000004,365.68,219.055,171.6925,153.3,231.39,360.725,304.665,11.3225,34.68,34.68,3984.7225,5.01,229.84,-143.6425,-130.235,5.32,5.6,7.24,2.86,2.4,6.44,-9.27,2.15,2.07,-12.97,-13.11,9.82,23.99,-60.9075,122.18,18.95,1.42,2.38,11.25,2.98,1.08,59.75,11.5,8.98,11.4,8.69,6.17,100.0,84.0,117.0,0.64,2.34,0.0
5092.0,131.24,180.29,221.45,41.16,49.36,83.33,88.96,5.63,227.08,0.47,0.46,0.03,0.46,2.17,0.0,-0.31,-2.37,-1.89,-3.95,-3.95,-3.94,-2.37,0.0,0.0,0.0,17.73,17.73,21.05,-0.23,-1.04,0.06,0.97,-2.14,-0.41,-0.46,-73.185,-73.1725,-66.4,-0.51,98.37,91.13,90.85,86.08,86.08,91.13,0.0,0.0,-60.19,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.25,615.25,0.0,0.0,0.0,0.0
67803.75,131.24,-11.6975,221.95,1572.6100000000001,286.44,14.87,251.22,1021.03,458.3,2845.3725,2780.14,78.80250000000001,2803.74,1981.6799999999998,74.97999999999999,-3.995,-17.872500000000002,-10.834999999999999,-32.7575,-30.575,-29.557499999999997,-15.585,0.0,3.77,11.3225,-3.01,-0.6,0.0,-2.4,-21.95,-143.6425,52.332499999999996,-55.6275,-22.14,7.09,-19.32,-19.32,-29.02,-11.39,-71.86,-31.99,-47.17,-20.53,-20.53,-31.99,0.0,-76.4,0.0,1.43,54.6675,5.11,45.832499999999996,3.98,2.8,3.37,3.18,2.23,2.23,2.05,0.0,31.0,43.0,2.5175,57.9625,0.0
5003.0,8.95,-0.08,0.05,0.13,0.0,0.06,0.06,0.01,0.06,0.0,0.0,0.01,0.0,0.03,0.01,-0.22,-0.22,-0.22,-0.22,-0.22,-0.1,-0.22,0.0,0.0,0.0,-0.08,-0.08,0.0,-0.25,-0.07,0.0,0.03,-55.6275,-33.3825,0.0,0.0,0.0,50.0,-26.4375,-200.0,-313.59749999999997,-250.0,-513.9475,-501.2525,-321.73749999999995,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4498.0,15.5,12.37,13.67,1.3,28.08,6.56,7.3,0.73,14.4,2.45,2.45,0.0,2.5,2.29,0.12,0.3,0.29,-0.22,-0.23,-0.23,-0.23,0.29,0.45,0.01,0.0,0.8,0.8,1.55,0.02,0.25,-0.03,-0.05,-1.83,-1.87,0.11,-24.15,-24.15,-18.51,-1.97,-44.44,-45.28,-250.0,-513.9475,-501.2525,-45.28,0.0,0.0,-33.48,39.3325,0.08,0.69,0.53,0.13,0.0,8.12,2.14,8.12,8.97,2.99,715.25,12.0,324.75,0.15,0.08,0.0
1650.0,0.49,16.44,16.44,0.0,1.19,0.41,0.42,0.01,16.45,0.0,0.0,0.81,0.0,0.03,0.0,0.7,0.7,0.68,0.68,0.56,0.34,0.58,0.0,0.0,0.0,349.655,298.0875,0.0,11.84,0.23,-0.25,0.0,3.53,3.53,0.0,-73.185,-73.1725,0.0,3.52,-10.26,-10.26,-10.53,-10.53,-3.45,-3.33,0.0,0.0,0.0,39.3325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45794.0,3.68,5.59,6.09,0.5,0.0,1.4,1.54,0.13,6.22,1.55,1.55,0.0,1.51,1.19,0.01,0.11,0.01,0.11,0.01,0.01,-0.48,0.01,0.0,0.0,0.0,15.2,15.2,0.0,0.03,-0.57,1.07,-0.46,0.18,-5.43,-32.5875,227.41,227.41,225.93,-4.89,-15.38,-66.67,-15.38,-66.67,-66.67,-66.67,0.0,0.0,0.0,1.15,0.0,7.25,45.832499999999996,0.12,0.38,6.9,6.9,-11.49,-11.49,-117.12,0.0,0.0,51.0,0.12,5.15,0.0
3985.0,32.69,1829.0825,3634.915,1572.6100000000001,1409.325,-86.12,48.65,134.78,4568.7300000000005,271.21,271.21,1.97,271.21,146.21,74.97999999999999,455.5025,12.45,365.68,-6.55,-30.575,-29.557499999999997,7.71,0.0,304.665,0.0,42.27,42.27,174.07,0.47,-21.95,13.9975,52.332499999999996,-4.25,-2.56,1.95,-15.38,-15.38,-11.45,-6.4,-33.06,-68.87,-33.22,-155.7,-501.2525,-73.59,0.0,122.18,39.21,0.27,0.29,58.0325,45.832499999999996,0.26,0.83,20.68,13.18,4.76,1.69,-5.81,8.0,69.0,6.0,0.22,0.3,0.0
316.0,12.89,1829.0825,3634.915,1572.6100000000001,1409.325,75.21,294.89,1021.03,4568.7300000000005,2845.3725,2780.14,78.80250000000001,2803.74,420.31,74.97999999999999,455.5025,290.01750000000004,365.68,219.055,171.6925,153.3,231.39,360.725,304.665,11.3225,27.83,27.83,3984.7225,3.68,229.84,-143.6425,-130.235,0.96,-0.32,14.57,-5.56,-4.73,-6.49,2.58,34.68,64.93,59.81,372.3775,422.025,41.87,-60.9075,122.18,77.11,0.62,0.93,7.97,45.832499999999996,1.11,2.15,15.81,10.49,10.93,8.76,3.43,16.0,37.0,129.0,0.75,0.91,0.0
2777.0,4.25,113.14,255.09,140.16,196.76,86.31,166.63,80.32,335.41,475.9,438.76,0.87,432.62,357.04,3.43,455.5025,290.01750000000004,365.68,219.055,171.6925,153.3,231.39,360.725,304.665,0.0,349.655,298.0875,3984.7225,59.3,229.84,-143.6425,-130.235,90.2075,12.99,6.59,21.57,21.41,10.69,9.14,29.21,37.35,40.6,59.83,57.57,30.28,0.0,0.0,237.875,1.54,3.09,9.62,6.49,2.34,7.72,16.65,14.22,14.81,10.48,8.05,54.0,39.0,67.0,1.87,3.11,0.0
361.0,13.91,1829.0825,520.97,147.6,1409.325,827.735,2014.74,1021.03,4568.7300000000005,2845.3725,2780.14,78.80250000000001,2803.74,1981.6799999999998,74.97999999999999,455.5025,290.01750000000004,365.68,219.055,171.6925,5.59,231.39,360.725,304.665,11.3225,349.655,298.0875,214.26,59.3,6.89,-6.75,3.75,5.25,8.16,2.74,10.44,10.44,8.49,16.34,10.64,9.69,20.87,26.59,1.84,-2.84,56.959999999999994,-76.4,32.53,1.17,2.16,7.61,4.29,2.05,0.36,2.87,0.74,0.81,1.18,-0.95,61.0,61.0,48.0,1.56,2.31,0.0
8035.0,5.09,41.72,70.11,27.46,19.29,19.11,34.17,15.07,85.18,2845.3725,2780.14,2.76,2803.74,1981.6799999999998,74.97999999999999,8.05,3.57,6.75,2.27,2.08,0.73,3.38,360.725,1.04,0.0,82.02,16.4,23.85,6.48,4.57,1.35,-5.38,2.86,0.82,4.72,48.73,48.73,51.32,-13.15,20.69,41.67,14.6,30.46,103.92,87.78,56.959999999999994,122.18,65.28,0.99,54.6675,58.0325,45.832499999999996,3.98,1.76,1.03,0.89,0.53,0.39,0.25,8.0,6.0,1.0,2.5175,57.9625,0.0
19320.0,131.24,1829.0825,323.57,0.82,244.8,-14.21,92.16,106.37,429.94,540.8,498.08,78.80250000000001,497.5,455.87,6.29,49.68,290.01750000000004,365.68,219.055,171.6925,153.3,231.39,0.0,304.665,0.0,34.55,34.55,220.9,3.9,229.84,-143.6425,-0.83,6.72,6.5,1.97,6.13,6.32,10.78,11.59,-30.17,-30.07,-24.86,-24.7,-23.47,-30.61,0.0,122.18,49.37,0.83,1.57,5.59,45.832499999999996,1.2,59.75,16.86,15.61,16.76,12.41,11.16,4.0,44.0,59.0,0.93,1.58,0.0
5330.0,3.81,4.45,9.45,5.0,0.53,8.43,17.55,9.12,18.57,72.08,72.08,0.19,72.36,71.83,0.0,0.41,0.31,0.33,0.23,0.16,0.16,0.24,0.0,0.0,0.0,5.84,5.84,4.53,0.31,-0.69,1.64,-1.19,3.25,-25.41,-32.5875,21.76,21.76,21.19,-7.34,46.43,10.71,43.48,0.0,6.67,20.0,0.0,0.0,-62.5,1.44,54.6675,58.0325,3.94,3.98,1.87,0.99,0.87,0.52,0.4,0.28,84.0,37.0,2.0,2.5175,57.9625,0.0
2749.0,16.89,19.58,19.72,0.14,0.54,16.46,17.71,1.25,20.97,0.01,0.01,0.62,-0.25,0.2,0.02,0.15,0.13,0.03,0.01,0.02,0.02,0.14,0.0,0.0,0.0,11.59,11.59,0.71,0.08,4.0,-2.72,-0.1,0.1,-0.45,0.0,-73.185,-73.1725,-66.4,-16.69,25.0,30.0,-25.0,-50.0,100.0,55.56,0.0,0.0,-27.55,39.3325,0.8,58.0325,9.33,0.04,0.0,14.29,4.29,14.29,14.29,4.29,715.25,0.0,324.75,0.03,0.95,0.0
2769.0,20.47,1829.0825,3634.915,36.0,86.64,827.735,2014.74,1021.03,4568.7300000000005,120.2,120.2,78.80250000000001,336.72,123.9,3.5,56.93,290.01750000000004,365.68,219.055,171.6925,153.3,231.39,0.0,1.51,11.3225,50.88,50.88,3984.7225,5.16,-21.95,-143.6425,52.332499999999996,90.2075,73.77,51.365,57.1,57.1,225.93,64.1575,118.79,128.23,113.48,123.82,112.91,118.63,0.0,122.18,237.875,2.23,4.94,0.55,45.832499999999996,0.46,59.75,29.77,27.57,27.91,21.05,40.692499999999995,14.0,35.0,0.0,0.48,5.93,0.0
3971.0,7.31,71.45,96.95,23.98,79.31,20.33,71.48,51.14,148.09,201.72,199.82,3.39,196.67,166.1,4.9,30.67,27.42,26.76,219.055,171.6925,153.3,19.91,360.725,0.31,0.0,97.7,97.7,115.4,59.3,28.2,-12.96,-15.23,90.2075,73.77,51.365,36.76,37.92,47.3,64.1575,-1.86,-9.08,-10.95,-18.82,-20.16,-6.26,56.959999999999994,122.18,86.49,1.23,2.91,15.31,9.89,1.86,59.75,32.6,30.81,31.44,21.64,40.692499999999995,31.0,65.0,33.0,1.84,4.07,0.0
7617.0,5.0,5.69,5.92,0.23,0.18,-0.3,2.15,2.44,8.36,0.95,0.95,0.0,0.95,0.84,0.0,0.05,0.05,0.04,0.04,0.03,0.03,0.04,0.0,0.0,0.0,5.69,1.14,156.31,0.04,-0.05,-0.01,0.02,0.53,1.02,0.0,227.41,227.41,225.93,3.08,66.67,66.67,100.0,100.0,200.0,100.0,0.0,0.0,-41.06,0.79,9.94,0.0,1.22,0.31,0.0,0.0,-0.56,0.0,0.0,-0.56,715.25,615.25,35.0,0.22,9.94,0.0
7202.0,6.61,6.56,6.56,0.0,0.0,1.15,1.15,0.0,6.56,0.0,0.0,0.0,0.0,0.03,0.0,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,0.0,0.0,0.0,0.99,0.99,0.0,-0.01,0.27,0.32,-0.59,-0.76,-8.89,0.0,0.0,0.0,50.0,-8.89,-66.67,-66.67,-66.67,-66.67,-66.67,-66.67,0.0,0.0,0.0,39.3325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23415.0,1.16,0.98,0.98,0.0,0.0,0.07,0.17,0.1,1.08,0.11,0.11,0.01,0.11,0.0,0.01,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,0.0,0.0,0.0,8.4,8.4,0.0,-0.26,-0.04,-0.82,0.91,90.2075,73.77,0.0,227.41,227.41,0.0,64.1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3325,0.0,0.0,0.0,0.08,0.0,72.23249999999999,66.4725,57.9775,48.2475,40.692499999999995,0.0,0.0,2.0,0.12,0.0,0.0
44177.0,24.36,24.74,24.74,0.0,0.12,14.57,14.66,0.1,24.84,0.01,0.01,1.52,-0.54,0.17,0.22,0.17,0.17,0.08,0.08,0.05,-0.26,0.14,0.0,0.0,0.0,10.16,10.16,26.67,0.06,-0.27,0.0,0.0,0.2,0.2,0.0,-73.185,-73.1725,-66.4,0.36,-5.56,-5.56,-11.11,-11.11,-28.57,-12.5,0.0,0.0,-0.49,39.3325,54.6675,6.46,45.832499999999996,0.12,0.0,3.01,-1.1,3.01,3.56,-0.55,715.25,0.0,225.0,0.15,57.9625,0.0
528.0,10.81,-17.7,-0.16,17.53,0.01,-0.18,0.0,0.18,0.01,0.0,0.0,0.02,0.0,0.06,0.0,-1.5,-1.5,-1.5,-1.5,-1.5,-0.12,-1.5,0.0,0.0,0.0,-16.38,-16.38,0.0,-1.39,-0.37,1.38,-1.0,-9.19,-33.3825,-32.5875,0.0,0.0,-33.33,-26.4375,-200.0,-313.59749999999997,-250.0,-513.9475,-501.2525,-321.73749999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7176.0,4.33,2.85,3.19,0.34,0.59,1.28,1.29,0.01,3.2,1.16,1.16,0.03,0.99,0.82,0.0,-0.87,-0.87,-0.87,-0.87,-0.87,0.01,-0.87,0.0,0.0,0.0,6.59,6.59,77.51,-2.01,-0.59,1.26,-0.42,-55.6275,-17.57,0.0,5.45,5.45,1.23,-17.53,-200.0,-313.59749999999997,-250.0,-513.9475,-501.2525,-321.73749999999995,0.0,0.0,0.0,0.43,6.91,15.15,13.69,2.31,-6.7075,-58.682500000000005,-82.2225,-90.795,-87.21249999999999,-117.12,187.0,0.0,215.0,1.01,6.0,0.0
25144.0,19.55,121.16,153.95,21.29,70.18,55.15,74.79,19.65,173.6,2.12,2.1,78.80250000000001,2.02,34.01,0.14,-15.09,-17.38,-18.01,-32.7575,-8.07,-29.557499999999997,-5.15,0.0,0.2,0.0,6.2,6.2,17.2,-0.26,-21.95,13.9975,7.89,-6.25,1.32,2.45,-73.185,-73.1725,-66.4,-7.8,-21.01,-25.22,-14.28,-18.23,51.0,60.93,-60.9075,-76.4,-32.34,1.32,1.97,8.44,16.16,0.66,0.99,13.79,11.88,1.75,2.15,0.23,715.25,131.0,176.0,0.61,2.0,0.0
6730.0,14.16,47.28,133.6,86.25,95.61,58.66,81.34,22.68,156.28,262.18,246.81,1.81,251.62,218.92,74.97999999999999,18.21,7.73,12.8,2.32,1.42,1.84,6.83,360.725,7.9,0.0,33.39,23.92,60.32,4.82,3.91,-143.6425,9.36,2.8,9.22,11.01,12.28,9.64,7.95,9.22,6.87,-3.86,1.75,-35.2,-34.56,3.02,56.959999999999994,0.0,32.92,1.03,2.72,8.85,5.96,1.73,1.19,7.99,5.4,3.44,3.45,0.86,61.0,17.0,35.0,1.2,2.02,0.0
141.0,42.7,1829.0825,3634.915,1572.6100000000001,1409.325,-11.945,2014.74,1021.03,4568.7300000000005,2845.3725,2780.14,5.47,2803.74,1981.6799999999998,74.97999999999999,455.5025,290.01750000000004,13.93,-4.76,-5.92,-4.09,231.39,360.725,304.665,11.3225,25.9,25.9,3984.7225,2.16,229.84,-143.6425,52.332499999999996,0.74,11.34,2.15,-5.17,-5.36,-5.16,3.27,-49.38,-54.23,-82.42,-109.12,-115.63,-48.17,-60.9075,-76.4,44.27,0.45,0.88,8.61,13.23,0.87,1.44,11.46,6.25,7.12,6.75,1.54,25.0,36.0,62.0,0.62,0.85,0.0
27366.0,19.63,27.14,28.29,0.0,19.26,10.11,14.06,3.95,32.24,25.9,25.9,1.02,25.9,23.79,0.0,4.18,4.18,1.09,1.09,1.29,1.3,4.38,360.725,0.23,0.0,13.82,13.82,35.28,2.23,-3.76,4.73,0.0,90.2075,73.77,51.365,28.09,28.09,63.17,3.23,27.83,28.62,-57.75,-57.42,-27.93,76.61,56.959999999999994,122.18,237.875,2.3,2.49,0.0,18.45,1.2,59.75,14.51,12.03,14.15,11.07,8.59,112.0,12.0,0.0,1.09,4.46,0.0
7662.0,3.31,6.31,6.72,0.22,4.06,1.98,2.75,0.77,7.49,2.77,2.77,0.02,2.77,1.79,0.0,0.47,0.43,0.28,0.24,0.24,0.24,0.43,0.0,0.0,0.0,19.08,19.08,0.0,1.3,0.09,-0.01,-0.07,2.77,2.28,0.25,4.53,4.53,8.48,0.54,17.5,13.16,12.0,4.35,4.35,13.16,-60.9075,0.0,0.0,2.77,0.72,17.18,1.53,0.47,2.18,12.84,7.16,9.55,9.55,3.88,246.0,17.0,29.0,0.43,0.77,0.0
26866.0,131.24,1829.0825,3634.915,1572.6100000000001,1.82,827.735,2014.74,11.55,4568.7300000000005,26.28,26.28,78.80250000000001,26.28,4.57,0.0,-3.995,-17.872500000000002,-10.834999999999999,-32.7575,-30.575,-29.557499999999997,-15.585,15.07,0.0,0.0,14.87,14.87,3984.7225,-0.82,5.41,-143.6425,52.332499999999996,-5.24,3.95,0.0,-1.79,-1.79,225.93,3.98,-200.0,-313.59749999999997,-250.0,-513.9475,-501.2525,-321.73749999999995,-60.9075,0.0,-13.86,0.6,54.6675,0.0,3.42,0.01,0.36,72.23249999999999,66.4725,-90.795,-87.21249999999999,-117.12,52.0,191.0,0.0,0.01,57.9625,0.0
